,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
20909,20909,city scrape,Experience Rio in Cozy Luxury,2021-02-08,,within a day,50%,26%,f,Copacabana,5.0,5.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,$383.00,4,100,4,5,100,100,t,12,30,30,209,0,0,0,,,,,,,,,,f,5,5,0,0,
20912,20912,city scrape,Apart Hotel Barra Resort Urbano Beira Mar,2020-01-24,"Niterói, Brazil",within an hour,100%,100%,t,Barra da Tijuca,21.0,21.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire serviced apartment,Entire home/apt,6,1.0,1.0,5.0,"$1,560.00",2,90,2,10,1125,1125,t,6,12,42,200,10,4,0,2023-06-12,2024-08-25,4.9,5.0,5.0,5.0,5.0,5.0,4.6,f,8,8,0,0,0.53
20913,20913,city scrape,Apart Hotel Alecrim Rio Stay 2 suítes Rio Centro,2020-01-24,"Niterói, Brazil",within an hour,100%,100%,t,Barra da Tijuca,21.0,21.0,t,"Rio de Janeiro, Brazil",Camorim,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,"$1,111.00",2,30,2,7,1125,1125,t,11,41,71,207,1,0,0,2023-09-05,2023-09-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,8,0,0,0.06
20915,20915,previous scrape,"Apartamento, cobertura terraço",2022-08-28,"Rio de Janeiro, Brazil",within an hour,100%,93%,t,Copacabana,1.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,8,,3.0,,,3,1125,3,6,1125,1125,t,15,45,64,334,29,20,1,2023-07-24,2024-12-09,5.0,5.0,4.93,5.0,4.97,4.83,5.0,f,1,1,0,0,1.66
20916,20916,city scrape,Cobertura ampla quadra da praia,2023-05-29,"Brasilia, Brazil",within a day,100%,88%,f,Copacabana,1.0,1.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,13,4.0,4.0,9.0,"$2,429.00",4,30,2,4,30,30,t,20,50,71,346,18,10,1,2023-08-21,2024-12-04,4.61,4.78,4.78,4.89,4.61,4.94,4.83,f,1,1,0,0,1.09
20919,20919,city scrape,Espaço Inteiro: Apto Condomínio,2020-11-13,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Vicente de Carvalh,1.0,2.0,t,"Rio de Janeiro, Brazil",Tomás Coelho,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,$181.00,2,1125,2,2,1125,1125,t,24,46,62,148,13,6,0,2023-06-04,2024-11-16,4.62,4.77,4.85,4.85,4.92,3.69,4.62,f,1,1,0,0,0.68
20922,20922,city scrape,Charmoso AP: Relaxe em localização privilegiada,2023-02-04,"Rio de Janeiro, Brazil",within an hour,100%,58%,t,Ipanema,2.0,2.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,"$2,343.00",3,365,3,3,365,365,t,6,24,48,291,13,11,1,2023-11-05,2024-12-02,5.0,5.0,4.92,5.0,5.0,4.92,4.77,f,1,1,0,0,0.93
20925,20925,previous scrape,Charmoso Apartamento no Leblon!,2022-10-13,"Rio de Janeiro, Brazil",within an hour,100%,99%,f,Leblon,17.0,41.0,t,,Leblon,Entire rental unit,Entire home/apt,4,,1.0,,,2,28,2,2,1125,1125,t,0,0,0,0,20,7,0,2023-06-06,2024-03-15,4.75,4.8,4.85,4.65,4.5,4.85,4.8,t,13,6,7,0,1.05
20927,20927,city scrape,Segue 58ft yacht for rent in Rio - Boa002,2022-07-10,"Rio de Janeiro, Brazil",within an hour,100%,55%,t,Frade,65.0,114.0,t,,Glória,Boat,Entire home/apt,6,2.0,3.0,4.0,"$17,700.00",1,90,1,1,90,90,t,28,58,60,60,0,0,0,,,,,,,,,,f,34,34,0,0,
20931,20931,city scrape,4 minutes from Ipanema beach | Fa202,2020-10-07,"Rio de Janeiro, Brazil",,,,f,Copacabana,60.0,422.0,t,,Ipanema,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"$5,168.00",1,1125,1,5,1125,1125,t,2,8,20,240,17,8,0,2023-08-05,2024-11-03,4.59,4.88,4.76,4.76,4.53,4.94,4.53,t,53,49,4,0,1.0
20932,20932,city scrape,Localidade próximo de eventos,2020-02-02,"Rio de Janeiro, Brazil",within a day,80%,91%,f,Jacarepaguá,3.0,3.0,t,,Jacarepaguá,Private room in home,Private room,5,2.0,2.0,4.0,$200.00,1,365,1,1,365,365,t,29,59,89,364,4,4,0,2024-09-14,2024-10-18,5.0,4.75,5.0,5.0,5.0,4.5,4.75,f,3,0,3,0,1.14
20944,20944,city scrape,Apartamento quadra da praia Av. Nsa. C 1137/501,2020-05-24,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,75.0,77.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"$1,190.00",1,365,1,6,365,365,t,3,33,43,43,58,34,3,2023-05-29,2024-12-17,4.53,4.5,4.53,4.91,4.84,4.79,4.57,t,74,74,0,0,3.0
20945,20945,city scrape,Apartamento Charmoso no Leblon,2020-11-03,"Rio de Janeiro, Brazil",within a day,91%,62%,f,Leblon,3.0,3.0,f,,Leblon,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,057.00",3,365,3,6,365,365,t,4,4,25,25,33,21,1,2023-07-10,2024-12-04,5.0,5.0,4.88,5.0,4.91,5.0,4.94,f,3,3,0,0,1.84
20947,20947,city scrape,Quartos em apartamento próximo ao Maracanã.,2023-05-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Maracanã,1.0,1.0,t,"Rio de Janeiro, Brazil",Tijuca,Private room in rental unit,Private room,6,2.0,2.0,4.0,$260.00,6,365,6,6,1125,1125,t,27,57,87,87,15,3,0,2023-06-09,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,4.93,t,1,0,1,0,0.79
20949,20949,city scrape,Via Premiere apartamento  próximo Riocentro,2023-05-12,,within an hour,100%,98%,f,Jacarepaguá,2.0,4.0,f,,Camorim,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$514.00,2,365,2,5,365,365,t,25,55,85,85,25,16,2,2023-06-11,2024-12-09,4.76,4.84,4.8,4.88,4.76,4.64,4.72,f,2,1,1,0,1.33
20956,20956,previous scrape,BR74 praia Copacabana premium suítes,2021-11-26,"Rio de Janeiro, Brazil",within an hour,90%,100%,f,Copacabana,13.0,22.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,,1.0,,,4,365,4,4,365,365,t,0,0,0,0,0,0,0,,,,,,,,,,t,12,12,0,0,
20961,20961,city scrape,Apto para sua estadia próximo a praia de Ipanema,2023-02-03,,within an hour,100%,95%,f,Leme,18.0,21.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"$1,506.00",3,90,3,5,90,90,t,0,15,20,99,37,22,2,2023-07-16,2024-12-23,4.65,4.78,4.49,4.84,4.57,5.0,4.57,f,12,12,0,0,2.09
20965,20965,city scrape,Cantinho na Lapa,2023-04-17,,within an hour,100%,60%,f,Lapa,1.0,1.0,f,,Centro,Private room in rental unit,Private room,2,1.0,1.0,1.0,$163.00,1,365,1,1,365,365,,22,52,75,350,0,0,0,,,,,,,,,,f,1,0,1,0,
20968,20968,city scrape,casa de novela,2021-03-23,Brazil,a few days or more,0%,0%,f,Santa Teresa,1.0,1.0,t,,Laranjeiras,Private room in home,Private room,2,1.0,1.0,2.0,$99.00,14,150,14,14,150,150,t,17,37,60,335,0,0,0,,,,,,,,,,f,1,0,1,0,
20972,20972,city scrape,Mtr902| Charming apartment 5 minutes from the beac,2023-05-30,,within an hour,100%,47%,t,Santa Cruz,15.0,15.0,t,,Leblon,Room in aparthotel,Private room,2,1.5,1.0,1.0,$660.00,1,1125,1,5,1,1125,t,10,40,70,334,13,12,2,2023-11-25,2024-12-09,4.69,4.69,4.69,4.69,4.54,4.69,4.69,f,12,8,4,0,0.98
20976,20976,city scrape,Hotel Nacional Rio de Janeiro,2021-06-22,Brazil,within an hour,100%,100%,t,São Conrado,2.0,2.0,t,,São Conrado,Room in hotel,Private room,2,1.0,1.0,1.0,$599.00,1,365,1,1,365,365,t,0,0,0,24,0,0,0,,,,,,,,,,t,1,0,1,0,
20977,20977,city scrape,Apto de luxo | Vista maravilhosa,2022-10-09,,within an hour,100%,97%,,Jacarepaguá,3.0,3.0,t,,Camorim,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$230.00,1,1125,1,1,1125,1125,t,0,0,9,99,11,4,0,2023-06-15,2024-04-18,5.0,4.91,4.91,5.0,5.0,4.91,5.0,f,2,2,0,0,0.59
20978,20978,city scrape,"Apartamento - Pechincha, Rio de Janeiro",2023-05-27,"Rio de Janeiro, Brazil",within an hour,100%,73%,t,Pechincha,1.0,1.0,t,"Rio de Janeiro, Brazil",Pechincha,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$205.00,1,36,1,1,36,36,t,12,42,65,169,27,13,0,2023-06-11,2024-11-10,4.93,4.96,5.0,4.96,4.96,4.93,4.96,f,1,1,0,0,1.43
20983,20983,city scrape,Studio vista Mar,2022-08-10,"Rio de Janeiro, Brazil",within an hour,100%,95%,f,Copacabana,4.0,5.0,f,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,"$1,150.00",1,1125,1,4,1125,1125,t,17,47,69,85,34,20,1,2023-06-12,2024-12-14,4.94,5.0,5.0,4.94,4.91,4.88,4.91,t,4,4,0,0,1.8
20985,20985,city scrape,Lindo Apartamento No Leblon,2022-02-02,,within an hour,100%,100%,f,Leblon,5.0,6.0,t,,Leblon,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$1,128.00",4,365,2,4,365,365,t,3,11,19,161,3,2,0,2023-10-15,2024-07-07,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,5,5,0,0,0.2
20989,20989,city scrape,Apartamento vista mar Copacabana,2020-06-26,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,6,2.5,3.0,3.0,$994.00,3,365,1,3,1125,1125,t,7,23,40,310,30,14,2,2023-06-11,2024-12-19,5.0,4.97,4.93,4.97,4.9,5.0,4.83,t,2,2,0,0,1.59
20991,20991,previous scrape,Hotel Nacional - Rio de Janeiro,2021-06-24,,within an hour,100%,99%,t,São Conrado,5.0,6.0,f,,São Conrado,Private room in rental unit,Private room,4,,1.0,,,5,365,1,5,365,365,t,0,0,0,6,0,0,0,,,,,,,,,,f,1,0,1,0,
20992,20992,city scrape,Apartamento em Botafogo,2022-08-17,"Rio das Ostras, Brazil",within an hour,100%,94%,f,Botafogo,1.0,1.0,t,"Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$457.00,1,1125,1,7,1125,1125,t,12,27,48,48,37,21,0,2023-06-12,2024-11-16,4.81,4.84,4.73,4.89,4.95,4.81,4.78,t,1,1,0,0,1.96
20993,20993,city scrape,Royal Suite met verwarmd privézwembad en zeezicht,2020-05-05,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire condo,Entire home/apt,2,1.0,1.0,2.0,"$1,503.00",3,1125,1,4,1125,1125,t,4,15,25,182,75,57,4,2023-08-13,2024-12-16,4.97,4.99,4.95,4.97,5.0,4.99,4.93,t,1,1,0,0,4.47
21002,21002,city scrape,Lindo 3 Quartos Praia Arpoador,2023-06-02,,,,0%,f,Copacabana,1.0,2.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$960.00,4,365,4,4,365,365,t,23,53,77,257,0,0,0,,,,,,,,,,f,1,1,0,0,
21008,21008,city scrape,Quarto Kiwi Centro,2021-07-28,"Rio de Janeiro, Brazil",within an hour,99%,83%,f,Centro,6.0,6.0,t,,Centro,Private room in rental unit,Private room,3,1.0,1.0,1.0,$309.00,1,365,1,1,365,365,t,21,51,81,261,72,49,4,2023-06-10,2024-12-17,4.69,4.71,4.71,4.89,4.83,4.67,4.65,f,6,0,6,0,3.81
21009,21009,city scrape,Apartamento Renascer! *Apartamento completo*,2023-04-05,"Rio de Janeiro, Brazil",within an hour,100%,94%,t,Copacabana,1.0,1.0,f,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$236.00,2,25,1,2,25,25,t,0,10,18,101,39,19,3,2023-07-09,2024-12-24,4.85,4.85,4.95,4.9,4.97,4.79,4.85,f,1,1,0,0,2.17
21010,21010,city scrape,#7 Av Atlântica espetacular,2021-10-14,"Rio de Janeiro, Brazil",within an hour,100%,84%,f,Leme,3.0,6.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"$3,943.00",3,90,3,5,90,90,t,3,27,35,41,17,9,0,2023-06-11,2024-10-01,4.65,4.65,4.82,4.94,4.88,4.88,4.59,f,3,3,0,0,0.9
21012,21012,city scrape,Suite em Ipanema Beach,2023-05-28,,a few days or more,0%,0%,f,Ipanema,1.0,1.0,t,,Ipanema,Private room in rental unit,Private room,1,1.5,1.0,1.0,$250.00,1,3,1,1,3,3,t,21,51,76,76,1,0,0,2023-06-02,2023-06-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.05
21014,21014,city scrape,Uma semana inesquecível,2023-01-11,,,,,f,,1.0,1.0,t,,Vidigal,Room in hotel,Private room,4,1.0,1.0,2.0,"$3,600.00",7,7,7,7,7,7,t,0,0,0,195,0,0,0,,,,,,,,,,f,1,0,1,0,
21016,21016,city scrape,Casa do Comediante,2023-02-28,"Rio de Janeiro, Brazil",within a few hours,100%,79%,t,Vila Isabel,1.0,2.0,t,"Rio de Janeiro, Brazil",Vila Isabel,Private room in rental unit,Private room,4,1.0,1.0,1.0,$273.00,1,365,1,1,365,365,t,21,51,81,81,51,33,4,2023-06-12,2024-12-15,5.0,4.98,4.96,5.0,5.0,4.96,4.96,f,1,0,1,0,2.71
21019,21019,city scrape,Faça tudo a pé. Apto amplo e recém reformado.,2020-03-05,"Rio de Janeiro, Brazil",within an hour,100%,91%,t,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,5.0,"$1,343.00",2,365,2,2,365,365,t,6,17,37,121,72,47,2,2023-06-11,2024-12-15,4.86,4.83,4.76,4.87,4.89,4.69,4.86,f,1,1,0,0,3.81
21025,21025,city scrape,Estúdio Leme 207,2023-01-24,"Rio de Janeiro, Brazil",within an hour,100%,85%,t,Copacabana,1.0,1.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$597.00,5,7,1,5,7,7,t,22,52,75,75,18,13,0,2023-07-07,2024-11-21,4.89,5.0,5.0,4.94,5.0,5.0,4.89,f,1,1,0,0,1.0
21031,21031,city scrape,Amazing Beach View 2-Bdr. Flat Ipanema Y1-0034,2022-08-05,"Rio de Janeiro, Brazil",within a day,53%,87%,f,Barra da Tijuca,45.0,59.0,t,,Ipanema,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,"$1,053.00",3,90,3,3,90,90,t,0,0,0,0,0,0,0,,,,,,,,,,f,41,41,0,0,
21033,21033,city scrape,Loft super aconchegante,2022-01-29,"Rio de Janeiro, Brazil",within an hour,100%,41%,t,Copacabana,9.0,12.0,t,,São Conrado,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$400.00,3,365,3,3,365,365,t,30,60,90,365,1,0,0,2023-11-20,2023-11-20,4.0,3.0,3.0,4.0,5.0,4.0,3.0,f,9,4,5,0,0.07
21034,21034,city scrape,Praia Ipanema a 2 minutos caminhando 3 quartos,2021-06-20,,within a few hours,99%,87%,f,Ipanema,24.0,26.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,8,1.5,3.0,7.0,"$2,500.00",3,90,3,3,90,90,t,16,46,69,154,28,15,0,2023-06-12,2024-11-25,4.61,4.64,4.5,4.96,4.68,4.96,4.57,f,24,24,0,0,1.48
21042,21042,city scrape,Ap no Riocentro e Prq.  olímp.,2023-06-04,,within a few hours,100%,57%,f,Jacarepaguá,1.0,1.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,$240.00,1,365,1,1,365,365,t,14,44,74,349,6,5,0,2023-09-05,2024-11-24,4.83,4.5,4.67,4.83,5.0,4.67,4.67,f,1,1,0,0,0.38
21043,21043,previous scrape,Aconchegante studio planejado,2023-06-04,,within an hour,100%,70%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,,1.0,,,3,5,3,3,5,5,t,2,2,2,2,9,7,0,2023-06-11,2024-11-10,4.67,4.67,4.78,4.89,5.0,5.0,4.67,f,1,1,0,0,0.48
21051,21051,city scrape,Cantinho dos Medinas 4,2023-01-25,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Vidigal,4.0,4.0,t,"Rio de Janeiro, Brazil",Vidigal,Entire home,Entire home/apt,4,1.0,1.0,3.0,$697.00,1,1125,1,7,1125,1125,t,20,50,80,170,9,5,0,2023-07-02,2024-08-23,5.0,5.0,5.0,5.0,5.0,4.89,5.0,t,4,4,0,0,0.5
21052,21052,previous scrape,Apartamento 917 BarraBella,2021-05-16,"Rio de Janeiro, Brazil",within an hour,95%,63%,f,Barra da Tijuca,54.0,56.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,,2.0,,,2,30,2,6,30,30,t,0,0,0,0,7,2,0,2023-07-17,2024-01-05,4.43,4.29,4.43,4.43,4.57,4.57,4.14,f,51,51,0,0,0.4
21056,21056,city scrape,402- Apartamento de 01 quarto na Praia do Recreio.,2020-02-01,"State of Rio de Janeiro, Brazil",within an hour,100%,94%,t,Recreio dos Bandeirantes,3.0,3.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$260.00,2,15,2,2,1125,1125,t,18,48,68,148,51,26,3,2023-06-14,2024-12-16,4.96,4.9,4.98,4.94,4.98,4.67,4.9,t,3,3,0,0,2.72
21057,21057,city scrape,Apartamento frente mar,2021-11-23,Brazil,within a few hours,100%,94%,t,Recreio dos Bandeirantes,1.0,3.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$429.00,2,15,2,2,15,15,t,0,0,17,17,19,8,0,2023-06-18,2024-06-02,4.84,4.68,4.68,5.0,4.89,4.84,4.74,f,1,1,0,0,1.02
21060,21060,city scrape,Canto do Feijão 2,2023-01-03,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$336.00,5,90,5,5,90,90,t,25,55,80,275,3,2,0,2023-11-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.21
21061,21061,previous scrape,Paraíso do Pontal,2022-08-13,,within an hour,100%,98%,t,Recreio dos Bandeirantes,2.0,3.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,,1.0,,,2,365,2,2,1125,1125,t,0,0,0,0,10,7,0,2023-07-07,2024-09-15,5.0,5.0,4.8,5.0,5.0,4.9,4.9,t,2,2,0,0,0.55
21064,21064,city scrape,Aconchego no coração de Copa,2021-01-02,"Rio de Janeiro, Brazil",within an hour,100%,78%,t,Copacabana,3.0,4.0,t,,Copacabana,Private room in rental unit,Private room,2,1.5,1.0,1.0,$483.00,2,1125,2,4,1125,1125,t,7,24,43,43,42,21,0,2023-06-22,2024-11-19,4.95,4.95,4.93,4.98,4.98,4.93,4.95,f,3,0,3,0,2.27
21065,21065,city scrape,Cobertura 1438 BarraBella,2021-05-16,"Rio de Janeiro, Brazil",within an hour,95%,63%,f,Barra da Tijuca,54.0,56.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,$964.00,2,30,2,2,30,30,t,2,26,30,30,0,0,0,,,,,,,,,,f,51,51,0,0,
21071,21071,city scrape,Apto frente p praia 1 quarto c linda vista,2023-06-05,,within a few hours,100%,92%,t,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$343.00,2,60,2,2,60,60,t,8,21,44,224,31,17,1,2023-07-10,2024-12-12,4.94,5.0,4.9,5.0,4.97,4.94,4.9,f,1,1,0,0,1.73
21074,21074,city scrape,Apartamento Midas,2020-11-06,"Cork, Ireland",within an hour,100%,99%,t,Jacarepaguá,15.0,15.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$349.00,3,365,3,3,365,365,t,24,54,84,89,18,9,0,2023-06-29,2024-09-30,4.89,4.83,5.0,4.78,4.72,4.72,4.78,f,14,14,0,0,0.99
21075,21075,city scrape,Saint Claire Zen  house,2021-12-03,"Rio de Janeiro, Brazil",within an hour,100%,94%,t,Copacabana,7.0,7.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,3.0,$341.00,2,15,2,2,1125,1125,t,0,0,19,19,2,0,0,2023-10-22,2023-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,7,0,7,0,0.14
21078,21078,previous scrape,Cobertura 1414 BarraBella,2021-05-16,"Rio de Janeiro, Brazil",within an hour,95%,63%,f,Barra da Tijuca,54.0,56.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,5,,2.0,,,2,30,2,2,30,30,t,0,0,0,0,3,0,0,2023-07-27,2023-09-26,3.0,3.0,3.0,5.0,4.67,4.67,3.0,f,51,51,0,0,0.17
21079,21079,city scrape,3 bedroom close to subway ideal for groups,2022-01-09,"Brasilia, Brazil",within an hour,100%,98%,t,Praca da Bandeira,2.0,2.0,t,,Praça da Bandeira,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,"$1,184.00",3,365,3,3,1125,1125,t,12,40,60,240,14,11,0,2023-10-31,2024-11-23,5.0,5.0,4.93,5.0,5.0,4.71,5.0,t,1,1,0,0,0.99
21081,21081,city scrape,casa da thay,2023-06-07,"Rio de Janeiro, Brazil",,,,f,Penha,1.0,1.0,t,,Olaria,Entire home,Entire home/apt,4,1.0,2.0,2.0,$882.00,1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
21083,21083,city scrape,Chácara Morada do Sol.,2023-06-01,,within a few hours,90%,100%,f,Sepetiba,2.0,3.0,t,,Sepetiba,Farm stay,Entire home/apt,7,3.0,3.0,4.0,$520.00,2,1125,2,2,1125,1125,t,18,48,78,78,1,0,0,2023-08-27,2023-08-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.06
21085,21085,city scrape,Quarto em ambiente familiar.,2023-06-08,"Rio de Janeiro, Brazil",within a day,70%,52%,f,Copacabana,2.0,3.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,2.0,$493.00,2,10,2,2,10,10,t,24,54,75,255,8,1,0,2023-06-11,2024-09-22,4.5,4.38,4.5,4.5,4.5,4.5,4.25,f,2,1,1,0,0.42
21087,21087,city scrape,Apartamento 115 BarraBella,2021-05-16,"Rio de Janeiro, Brazil",within an hour,95%,63%,f,Barra da Tijuca,54.0,56.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"$1,021.00",2,30,2,6,30,30,t,23,53,83,88,0,0,0,,,,,,,,,,f,51,51,0,0,
21088,21088,city scrape,Flat Região Barra Olímpica*,2020-07-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Jacarepaguá,2.0,2.0,f,"Rio de Janeiro, Brazil",Camorim,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$478.00,1,365,1,5,1125,1125,t,16,42,72,162,8,1,0,2023-08-14,2024-09-20,5.0,5.0,5.0,4.88,5.0,4.63,4.63,f,2,2,0,0,0.48
21089,21089,city scrape,Apartamento para alugar em Copacabana,2022-07-05,"Rio de Janeiro, Brazil",,,80%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$550.00,3,1125,3,3,1125,1125,t,24,29,29,96,2,2,0,2024-01-30,2024-02-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.18
21092,21092,city scrape,Quarto a 10 minutos da praia de Copacabana,2022-06-19,,within an hour,100%,19%,f,Botafogo,2.0,2.0,t,,Botafogo,Private room in home,Private room,2,1.0,1.0,2.0,$550.00,2,365,2,2,365,365,t,27,57,77,77,9,2,0,2023-07-10,2024-07-08,4.33,4.22,4.33,4.67,4.56,4.0,3.89,f,2,0,2,0,0.5
21093,21093,city scrape,"Quarto Independente em Copacabana, próximo à praia",2022-11-13,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,Copacabana,1.0,2.0,t,,Copacabana,Private room in guest suite,Private room,3,1.0,1.0,1.0,$714.00,2,180,2,3,180,180,t,24,54,78,163,9,9,0,2024-07-24,2024-11-18,5.0,5.0,4.89,4.89,5.0,5.0,5.0,f,1,0,1,0,1.71
21096,21096,city scrape,A casa dos 3,2023-06-07,"Rio de Janeiro, Brazil",,,,f,Engenho de Dentro,1.0,1.0,t,,Engenho de Dentro,Private room in rental unit,Private room,3,1.0,1.0,2.0,$500.00,3,3,3,3,3,3,t,23,53,83,173,2,0,0,2023-11-12,2023-11-20,5.0,5.0,4.5,5.0,5.0,4.0,3.5,f,1,0,1,0,0.15
21098,21098,city scrape,Studio Leme,2023-05-13,,within a few hours,100%,60%,f,Leme,2.0,3.0,t,,Leme,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$250.00,3,365,3,3,365,365,t,15,45,75,350,9,4,0,2023-07-29,2024-09-16,4.56,4.33,4.89,4.67,4.67,5.0,4.44,f,1,1,0,0,0.52
21100,21100,city scrape,Suíte Prox ao Rio Centro Barra Olímpica*,2020-07-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Jacarepaguá,2.0,2.0,f,"Rio de Janeiro, Brazil",Camorim,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$354.00,1,365,1,5,1125,1125,t,19,49,79,354,10,6,1,2023-08-20,2024-12-09,4.9,4.9,5.0,5.0,5.0,4.7,4.9,t,2,2,0,0,0.6
