,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28494,28494,city scrape,Quarto com bela vista,2017-11-29,"Rio de Janeiro, Brazil",within an hour,100%,85%,t,Vidigal,13.0,14.0,t,,Vidigal,Private room in home,Private room,2,2.0,1.0,1.0,$457.00,3,730,3,6,730,730,t,29,59,85,177,7,7,2,2024-03-25,2024-12-09,5.0,5.0,5.0,5.0,5.0,4.86,5.0,f,13,8,5,0,0.76
28496,28496,city scrape,Lugar tranquilo e silencioso,2015-02-17,"Rio de Janeiro, Brazil",a few days or more,0%,20%,f,Barra da Tijuca,2.0,3.0,t,,Jacarepaguá,Private room in rental unit,Private room,2,0.5,1.0,1.0,$126.00,1,365,1,1,365,365,,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
28497,28497,city scrape,Quartos em Copacabana,2018-07-28,"State of Rio de Janeiro, Brazil",within a day,60%,63%,f,Copacabana,3.0,3.0,t,,Copacabana,Private room in rental unit,Private room,5,2.0,2.0,3.0,"$1,200.00",1,15,1,1,15,15,t,28,58,85,85,7,7,0,2024-03-31,2024-09-21,4.71,4.86,4.43,4.57,4.86,4.86,4.71,f,3,0,3,0,0.77
28500,28500,city scrape,A sua casa na Babilônia,2023-01-23,,within a few hours,100%,87%,f,Leme,4.0,4.0,t,"Rio de Janeiro, Brazil",Leme,Private room in home,Private room,2,1.0,1.0,1.0,$293.00,1,20,1,4,20,20,t,23,53,78,257,8,8,0,2024-04-10,2024-09-24,5.0,4.88,5.0,4.75,4.88,4.25,5.0,f,1,0,1,0,0.91
28522,28522,city scrape,Suíte no lugar mais calmo e seguro do Rio,2024-03-11,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Lagoa,1.0,1.0,t,"Rio de Janeiro, Brazil",Lagoa,Private room in rental unit,Private room,2,0.0,1.0,2.0,$840.00,3,90,1,3,90,90,t,23,53,83,83,0,0,0,,,,,,,,,,f,1,0,1,0,
28523,28523,city scrape,Alugo quarto na Barra da Tijuca,2017-03-30,"Rio de Janeiro, Brazil",within an hour,100%,0%,f,Barra da Tijuca,1.0,2.0,t,,Barra da Tijuca,Private room in rental unit,Private room,2,0.5,1.0,1.0,$469.00,1,365,1,1,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
28524,28524,city scrape,"Quarto próximo a praia de Copacabana, TOP",2020-02-07,"Rio de Janeiro, Brazil",within a few hours,100%,98%,f,Copacabana,1.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,0.0,1.0,1.0,$507.00,1,1125,1,1,1125,1125,t,6,26,35,293,38,38,3,2024-04-16,2024-12-12,4.95,4.87,4.92,5.0,4.97,5.0,4.87,t,1,0,1,0,4.44
28534,28534,city scrape,Super suíte melhor localização,2015-09-24,,within an hour,100%,59%,f,Barra da Tijuca,2.0,6.0,t,,Barra da Tijuca,Private room in home,Private room,1,1.0,1.0,0.0,$200.00,2,365,2,2,365,365,t,24,54,81,261,4,4,0,2024-03-30,2024-06-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.44
28536,28536,city scrape,Quarto para casal. Suíte.,2021-12-27,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Centro,2.0,2.0,t,,Centro,Private room in rental unit,Private room,2,1.5,1.0,1.0,$108.00,1,365,1,1,365,365,t,9,39,57,147,4,4,0,2024-06-01,2024-10-12,5.0,5.0,4.75,5.0,5.0,4.75,5.0,f,2,0,2,0,0.57
28538,28538,city scrape,Suite no hotel Quality Barra,2024-01-29,"Rio de Janeiro, Brazil",within a day,71%,100%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Jacarepaguá,Room in hotel,Private room,2,1.0,1.0,2.0,$350.00,3,365,3,3,365,365,t,25,55,82,357,3,3,0,2024-04-19,2024-10-14,4.33,4.67,4.33,5.0,4.0,5.0,4.67,f,1,0,1,0,0.36
28540,28540,city scrape,"Quarto Copa p5 com banheiro privativo, apto comp.",2022-03-24,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Copacabana,3.0,6.0,t,,Copacabana,Private room in rental unit,Private room,3,1.0,1.0,1.0,$514.00,2,365,2,3,365,365,t,2,17,42,222,6,6,0,2024-05-05,2024-11-20,5.0,4.83,5.0,5.0,5.0,5.0,4.83,f,3,0,3,0,0.76
28548,28548,city scrape,Quarto acolhedor em Copacabana,2024-03-08,,a few days or more,0%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,2,0.5,1.0,1.0,$160.00,2,10,3,3,10,10,t,22,52,74,349,0,0,0,,,,,,,,,,f,1,0,1,0,
28555,28555,previous scrape,Suíte Hotel Nacional Vista Mar,2024-03-08,"Belo Horizonte, Brazil",within a day,100%,0%,f,São Conrado,2.0,2.0,t,,São Conrado,Room in hotel,Private room,6,,1.0,,,2,7,2,2,7,7,t,0,0,0,75,0,0,0,,,,,,,,,,f,1,0,1,0,
28556,28556,city scrape,Quarto individual longo período (cacuia),2021-06-30,,within an hour,100%,85%,t,Jardim Carioca,5.0,5.0,t,,Cacuia,Private room in home,Private room,1,2.0,1.0,1.0,$176.00,2,365,2,2,365,365,t,29,59,89,269,2,2,0,2024-04-08,2024-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,2,3,0,0.23
28558,28558,city scrape,Vista Natureza - 202,2018-10-12,"Rio de Janeiro, Brazil",a few days or more,20%,40%,f,Vidigal,3.0,15.0,t,"Rio de Janeiro, Brazil",Vidigal,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,$240.00,1,365,1,1,365,365,t,25,55,82,82,0,0,0,,,,,,,,,,f,3,0,2,1,
28559,28559,city scrape,Leblon Dream:  Quarto c Ar Condicionado vista Mar,2016-10-18,"Rio de Janeiro, Brazil",within an hour,100%,89%,t,Leblon,4.0,6.0,t,,Leblon,Private room in rental unit,Private room,2,1.0,1.0,1.0,$912.00,2,365,2,5,365,365,t,11,38,55,59,5,5,1,2024-05-05,2024-12-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,0,4,0,0.63
28568,28568,city scrape,Aluguel por diária Rio,2020-11-21,,a few days or more,0%,,f,Recreio dos Bandeirantes,1.0,1.0,f,,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,1.0,1.0,1.0,$280.00,10,60,10,10,60,60,t,29,59,89,89,0,0,0,,,,,,,,,,f,1,0,1,0,
28576,28576,city scrape,Quarto aconchegante,2017-11-07,,within a day,100%,90%,f,Recreio dos Bandeirantes,2.0,2.0,f,,Jacarepaguá,Private room in home,Private room,2,1.0,1.0,2.0,$300.00,2,4,2,2,4,4,t,29,59,89,269,3,3,0,2024-09-14,2024-09-23,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,2,0,2,0,0.86
28578,28578,city scrape,Quarto/suite em Copacabana com acesso exclusivo,2013-10-29,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Copacabana,4.0,7.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in guest suite,Private room,1,1.0,1.0,1.0,$653.00,1,365,1,3,365,365,t,2,21,50,229,23,23,0,2024-03-17,2024-11-17,4.87,4.91,4.96,4.96,4.83,4.96,4.83,f,4,3,1,0,2.4
28584,28584,city scrape,Quarto Privativo em Hostel,2024-03-09,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,São Cristóvão,2.0,4.0,t,,São Cristóvão,Private room in hostel,Private room,2,1.0,2.0,1.0,$300.00,1,30,1,1,999,999,t,26,56,86,91,3,3,0,2024-04-20,2024-08-10,4.33,4.0,4.67,4.67,4.67,4.33,4.0,t,2,0,1,1,0.36
28598,28598,city scrape,"mi casa, tu casa. aconchegante",2024-03-11,"Rio de Janeiro, Brazil",,,,f,Pedra de Guaratiba,1.0,1.0,t,"Rio de Janeiro, Brazil",Pedra de Guaratiba,Private room in guesthouse,Private room,6,2.0,1.0,2.0,$131.00,30,365,30,30,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
28602,28602,city scrape,Quarto tijuca perto do metrô.,2024-03-10,"Tijucas, Brazil",within a day,64%,77%,f,Tijuca,1.0,2.0,t,,Tijuca,Private room in rental unit,Private room,2,1.0,1.0,1.0,$161.00,1,365,1,1,365,365,t,18,48,68,248,6,6,0,2024-05-05,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.76
28604,28604,previous scrape,5min  Rock In Rio - Suíte Ilha Pura - Barra,2019-02-02,"Rio de Janeiro, Brazil",,,50%,f,Camorim,3.0,10.0,t,,Camorim,Private room in guest suite,Private room,2,,1.0,,,2,30,2,2,30,30,t,29,59,89,364,0,0,0,,,,,,,,,,f,2,0,2,0,
28605,28605,city scrape,Apart. de conforto e bem estar!,2024-03-13,"Rio de Janeiro, Brazil",,,,f,Anil,1.0,2.0,t,"Rio de Janeiro, Brazil",Anil,Private room in rental unit,Private room,1,1.0,1.0,1.0,$514.00,1,4,1,1,4,4,t,29,59,89,89,0,0,0,,,,,,,,,,t,1,0,1,0,
28609,28609,city scrape,Otimo quarto em Copacabana 3 mim da praia,2024-01-10,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,2.0,$201.00,3,365,3,5,365,365,t,20,47,71,251,1,1,0,2024-05-08,2024-05-08,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,0,1,0,0.13
28614,28614,city scrape,Vista magnífica da Lagoa!,2018-01-15,"São Paulo, Brazil",within a few hours,60%,0%,f,Lagoa,1.0,2.0,t,,Lagoa,Private room in rental unit,Private room,2,4.0,6.0,1.0,$640.00,1,365,1,1,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
28617,28617,city scrape,Quarto cama solteiro próx ao projac,2022-04-12,"Rio de Janeiro, Brazil",within a few hours,70%,54%,f,Jacarepaguá,2.0,2.0,t,,Jacarepaguá,Private room in rental unit,Private room,2,0.5,1.0,1.0,$250.00,4,365,4,4,365,365,t,29,59,89,269,1,1,0,2024-09-22,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.31
28618,28618,city scrape,Suíte em Santa Teresa,2019-01-10,"Rio de Janeiro, Brazil",within an hour,100%,77%,f,Santa Teresa,3.0,5.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Private room in home,Private room,2,2.5,2.0,2.0,$390.00,2,365,2,2,365,365,t,4,34,59,334,3,3,0,2024-09-16,2024-11-17,5.0,5.0,5.0,5.0,5.0,4.67,4.33,f,3,1,2,0,0.87
28630,28630,city scrape,Maravilha 10,2017-01-20,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Centro,26.0,28.0,f,,Centro,Private room in condo,Private room,2,1.0,1.0,2.0,$368.00,1,90,1,2,1125,1125,t,15,45,73,163,20,20,1,2024-03-28,2024-11-29,4.75,4.75,4.8,5.0,4.9,4.9,4.9,t,26,0,26,0,2.18
28633,28633,previous scrape,Suite no Hotel Nacional,2019-01-09,"Rio de Janeiro, Brazil",a few days or more,0%,,f,São Conrado,1.0,1.0,t,"Rio de Janeiro, Brazil",São Conrado,Room in hotel,Private room,3,,1.0,,,1,365,1,1,365,365,t,0,0,0,55,0,0,0,,,,,,,,,,f,1,0,1,0,
28640,28640,city scrape,Hostel Casa Grande,2021-10-20,"State of Rio de Janeiro, Brazil",within a day,50%,100%,f,Rio Comprido,1.0,2.0,t,,Rio Comprido,Private room in home,Private room,1,3.5,1.0,1.0,$237.00,1,365,1,1,365,365,t,20,50,80,170,1,1,0,2024-05-06,2024-05-06,5.0,4.0,4.0,4.0,5.0,5.0,5.0,f,1,0,1,0,0.13
28645,28645,city scrape,Quarto privativo para mulheres,2024-03-14,,within a few hours,60%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,1,2.0,1.0,1.0,$200.00,1,1125,1,1,1125,1125,t,25,55,80,260,0,0,0,,,,,,,,,,f,1,0,1,0,
28647,28647,city scrape,Vista do Mar & Natureza - 301,2018-10-12,"Rio de Janeiro, Brazil",a few days or more,20%,40%,f,Vidigal,3.0,15.0,t,"Rio de Janeiro, Brazil",Vidigal,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,$340.00,1,365,1,1,365,365,t,25,55,85,85,0,0,0,,,,,,,,,,f,3,0,2,1,
28652,28652,city scrape,Quarto com Suíte ao lado da Praia,2023-11-20,"Rio de Janeiro, Brazil",within an hour,100%,83%,t,Copacabana,1.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$313.00,2,30,2,2,30,30,t,13,43,67,71,6,6,0,2024-03-31,2024-11-17,4.83,4.17,4.33,5.0,5.0,5.0,4.83,f,1,0,1,0,0.66
28655,28655,city scrape,Quarto Temporada no Flamengo/RJ,2016-08-22,"Rio de Janeiro, Brazil",within a few hours,88%,54%,f,Flamengo,2.0,2.0,f,,Flamengo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$131.00,1,15,1,1,15,15,t,20,42,67,157,3,3,0,2024-05-05,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.38
28656,28656,city scrape,Quarto confortável Copacabana,2017-12-22,"Rio de Janeiro, Brazil",within an hour,100%,90%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,,2,365,2,2,365,365,t,25,55,81,356,4,4,0,2024-09-15,2024-11-17,5.0,4.75,4.75,5.0,5.0,5.0,5.0,f,1,0,1,0,1.14
28657,28657,city scrape,"Amplo, lindo e confortável!",2017-04-26,"Rio de Janeiro, Brazil",a few days or more,0%,29%,f,Botafogo,2.0,2.0,f,,Botafogo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$800.00,1,365,1,1,365,365,t,29,59,87,267,0,0,0,,,,,,,,,,f,2,1,1,0,
28665,28665,city scrape,Apto Vista Mar Hotel Nacional RJ,2016-08-30,"São Paulo, Brazil",a few days or more,13%,0%,f,São Conrado,1.0,1.0,t,,São Conrado,Room in hotel,Private room,4,1.0,1.0,1.0,$800.00,3,7,3,3,7,7,t,20,50,77,257,0,0,0,,,,,,,,,,f,1,0,1,0,
28668,28668,city scrape,Apartamento fácil acesso ao Rock'in Rio,2022-11-14,"Rio de Janeiro, Brazil",within a few hours,82%,100%,f,Taquara,1.0,1.0,t,,Taquara,Private room in rental unit,Private room,1,1.0,1.0,0.0,$110.00,1,365,1,1,365,365,t,23,53,83,263,5,5,0,2024-04-14,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0,1,0,0.58
28669,28669,city scrape,Suíte confortável - Via Premiere,2022-12-16,,within an hour,100%,98%,t,Jacarepaguá,2.0,2.0,t,,Camorim,Room in hotel,Private room,2,1.0,1.0,2.0,$221.00,1,365,1,4,365,365,t,16,46,76,142,80,80,10,2024-03-21,2024-12-26,4.99,5.0,4.98,4.98,5.0,4.91,4.94,t,2,0,2,0,8.51
28670,28670,city scrape,Quarto melhor localização Leblon,2014-05-26,"Rio de Janeiro, Brazil",within an hour,90%,72%,f,Leblon,3.0,8.0,t,,Leblon,Private room in rental unit,Private room,1,0.5,1.0,1.0,$900.00,1,365,1,1,365,365,t,18,48,67,246,2,2,0,2024-09-14,2024-09-17,5.0,5.0,4.5,5.0,5.0,5.0,4.5,f,2,1,1,0,0.57
28674,28674,city scrape,Quarto Comfort a 3min do Metrô Glória,2017-10-19,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Glória,1.0,1.0,t,,Glória,Private room in condo,Private room,2,1.0,1.0,2.0,$518.00,2,60,2,2,60,60,t,15,15,15,255,0,0,0,,,,,,,,,,f,1,0,1,0,
28675,28675,city scrape,Suíte Frente Mar- Hotel Nacional,2016-05-12,"Canoas, Brazil",,,0%,f,São Conrado,1.0,1.0,t,,São Conrado,Room in hotel,Private room,4,1.0,1.0,2.0,$559.00,1,7,1,6,7,7,t,0,0,7,76,0,0,0,,,,,,,,,,f,1,0,1,0,
28680,28680,city scrape,uma linda casa aconchegante,2024-03-11,,,,,f,Vila Valqueire,1.0,1.0,t,,Vila Valqueire,Private room in home,Private room,2,2.0,3.0,3.0,$320.00,1,365,1,1,365,365,,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
28685,28685,city scrape,Bom quarto   ipanema/Arpoador,2024-01-09,"Rio de Janeiro, Brazil",within an hour,100%,93%,f,Ipanema,3.0,3.0,t,,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,2.0,$250.00,1,90,1,6,90,90,t,7,22,44,134,1,1,0,2024-05-05,2024-05-05,5.0,4.0,4.0,5.0,4.0,5.0,4.0,f,3,0,3,0,0.13
28686,28686,city scrape,Quarto em apartamento Copacabana!,2016-08-08,"Rio de Janeiro, Brazil",within a few hours,93%,69%,f,Copacabana,3.0,4.0,t,,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$377.00,2,30,1,2,30,30,t,3,3,3,3,0,0,0,,,,,,,,,,f,3,1,2,0,
28687,28687,previous scrape,Quarto feminino na Tijuca,2020-01-28,"Rio de Janeiro, Brazil",a few days or more,0%,0%,,Tijuca,2.0,2.0,f,,Andaraí,Private room in rental unit,Private room,1,,,,,5,365,5,5,365,365,t,0,22,35,215,0,0,0,,,,,,,,,,f,1,0,1,0,
28688,28688,city scrape,Quarto aconchegante em cobertura (Copacabana),2024-03-17,"Rio de Janeiro, Brazil",within an hour,100%,91%,f,Copacabana,1.0,1.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$851.00,1,10,1,3,10,10,t,15,43,68,158,10,10,1,2024-04-08,2024-12-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,1.13
28693,28693,city scrape,"Compartilhado, Copacabana,50m.da  praia,leia descr",2018-09-09,"São Paulo, Brazil",within an hour,100%,75%,f,Copacabana,1.0,1.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,4,1.0,2.0,3.0,$190.00,2,12,2,2,12,12,t,0,0,8,8,7,7,0,2024-03-30,2024-11-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.77
28711,28711,city scrape,Suave,2024-01-23,,within an hour,100%,86%,f,Centro,3.0,3.0,t,,Centro,Private room in rental unit,Private room,1,1.0,1.0,0.0,$350.00,1,365,1,1,365,365,t,27,57,87,267,3,3,0,2024-04-06,2024-06-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,0,3,0,0.34
28713,28713,city scrape,Quarto  perto Rock in Rio  Tv Record,2022-08-13,"Rio de Janeiro, Brazil",,,,f,Vargem Pequena,1.0,1.0,f,,Vargem Pequena,Private room in home,Private room,2,1.0,2.0,2.0,$350.00,1,365,1,1,365,365,t,21,51,81,261,0,0,0,,,,,,,,,,f,1,0,1,0,
28715,28715,previous scrape,"Single room, couples, or 2 people, Casa Guattari",2024-03-17,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Santa Teresa,6.0,7.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Private room in bed and breakfast,Private room,2,,5.0,,,1,7,1,1,7,7,t,0,0,11,101,0,0,0,,,,,,,,,,f,6,0,6,0,
28719,28719,city scrape,Quarto no centro de Rio!,2017-04-24,"Rio de Janeiro, Brazil",within an hour,100%,76%,f,Centro,2.0,2.0,t,,Centro,Private room in rental unit,Private room,2,1.0,1.0,1.0,$100.00,1,90,1,1,90,90,t,0,0,0,0,8,8,3,2024-03-24,2024-12-23,4.5,4.38,4.5,4.38,4.75,4.5,4.38,f,2,1,1,0,0.86
28723,28723,city scrape,Quarto a poucos quarteirões das melhores praias,2024-01-22,"Rio de Janeiro, Brazil",a few days or more,27%,14%,f,Copacabana,3.0,3.0,t,,Copacabana,Private room in rental unit,Private room,1,,0.0,1.0,$100.00,1,365,1,1,365,365,t,15,43,43,114,2,2,0,2024-04-14,2024-07-07,5.0,4.5,4.5,5.0,4.5,5.0,4.5,f,3,0,3,0,0.23
28727,28727,city scrape,Copacabana - Suíte Privativa - Praia,2021-04-26,"Rio de Janeiro, Brazil",within an hour,100%,71%,t,Copacabana,2.0,2.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$435.00,3,120,3,3,120,120,t,6,33,55,59,19,19,2,2024-05-17,2024-12-19,4.95,4.95,4.79,5.0,4.95,5.0,4.79,f,2,0,2,0,2.52
28728,28728,city scrape,Charm Hotel quarto 3,2024-01-07,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Jacarepaguá,3.0,3.0,t,,Freguesia (Jacarepaguá),Room in hotel,Private room,2,1.0,1.0,1.0,$259.00,1,365,1,1,365,365,t,30,60,90,270,0,0,0,,,,,,,,,,t,3,0,3,0,
28729,28729,city scrape,Charme Hotel quarto 2,2024-01-07,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Jacarepaguá,3.0,3.0,t,,Freguesia (Jacarepaguá),Room in hotel,Private room,2,0.5,1.0,1.0,$259.00,1,365,1,1,365,365,t,30,60,90,270,1,1,0,2024-09-16,2024-09-16,3.0,4.0,5.0,4.0,4.0,5.0,3.0,t,3,0,3,0,0.29
28738,28738,city scrape,Quarto no coração do Flamengo,2016-08-24,"Rio de Janeiro, Brazil",within a day,63%,33%,f,Flamengo,1.0,4.0,t,,Flamengo,Private room in rental unit,Private room,2,0.5,1.0,1.0,$297.00,2,80,2,2,80,80,t,23,53,67,247,1,1,1,2024-12-09,2024-12-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,1.0
28743,28743,city scrape,Suíte Lírio,2017-05-04,"Rio de Janeiro, Brazil",a few days or more,0%,10%,f,Laranjeiras,2.0,2.0,t,,Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,0.0,$122.00,1,365,1,1,365,365,t,22,52,74,254,0,0,0,,,,,,,,,,f,2,0,2,0,
28746,28746,city scrape,Aconchegante quarto para o verde,2017-05-04,"Rio de Janeiro, Brazil",a few days or more,0%,10%,f,Laranjeiras,2.0,2.0,t,,Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,1.0,$274.00,1,365,1,1,365,365,t,28,58,81,261,1,1,0,2024-05-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.13
28747,28747,city scrape,Single room - Rock in Rio,2012-08-14,"Rio de Janeiro, Brazil",within an hour,100%,75%,f,Jacarepaguá,2.0,2.0,t,,Jacarepaguá,Private room in rental unit,Private room,1,1.0,1.0,1.0,$70.00,2,365,2,2,365,365,t,0,0,0,38,0,0,0,,,,,,,,,,f,2,0,2,0,
28748,28748,city scrape,Quarto aconchegante com a melhor localização,2024-01-22,"Rio de Janeiro, Brazil",a few days or more,27%,14%,f,Copacabana,3.0,3.0,t,,Copacabana,Private room in rental unit,Private room,1,2.0,1.0,1.0,$203.00,1,365,1,1,365,365,t,0,0,0,177,1,1,0,2024-04-16,2024-04-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,0,3,0,0.12
28763,28763,city scrape,Suite charmante vue Pain de Sucre - Santa Teresa,2015-08-10,"Paris, France",within an hour,100%,96%,f,Laranjeiras,1.0,5.0,t,,Santa Teresa,Private room in home,Private room,2,0.0,0.0,0.0,$145.00,1,365,1,6,365,365,t,22,40,54,203,16,16,0,2024-03-31,2024-09-15,4.88,4.5,4.56,4.81,4.81,4.44,4.56,t,1,0,1,0,1.76
28771,28771,city scrape,Maravilha 26,2017-01-20,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Centro,26.0,28.0,f,,Centro,Private room in condo,Private room,3,1.0,1.0,1.0,$397.00,1,60,1,2,1125,1125,t,20,50,77,167,32,32,1,2024-04-01,2024-12-12,5.0,5.0,5.0,5.0,4.97,4.94,4.94,t,26,0,26,0,3.54
28772,28772,city scrape,Um quarto de luxo no Leblon!,2023-04-20,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Leblon,1.0,1.0,t,"Rio de Janeiro, Brazil",Leblon,Private room in rental unit,Private room,2,1.0,1.0,1.0,$464.00,2,14,2,2,14,14,t,24,54,77,167,13,13,0,2024-04-16,2024-11-18,5.0,4.92,5.0,4.92,4.92,4.92,5.0,f,1,0,1,0,1.52
28784,28784,city scrape,tranquilo  aconchegante  rua da Praia,2011-11-03,"Rio de Janeiro, Brazil",within a few hours,100%,50%,f,Copacabana,5.0,5.0,t,,Copacabana,Private room in rental unit,Private room,3,0.5,1.0,0.0,$636.00,4,30,4,4,30,30,t,24,54,84,264,1,1,0,2024-05-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,5,0,5,0,0.13
28788,28788,city scrape,Belle Chambre avec Vue,2018-10-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Santa Teresa,10.0,11.0,t,,Santa Teresa,Private room in townhouse,Private room,3,5.0,1.0,2.0,$271.00,2,33,2,2,1125,1125,t,9,16,16,98,17,17,2,2024-04-09,2024-12-01,5.0,5.0,4.94,4.94,4.94,4.71,5.0,t,10,0,10,0,1.94
28790,28790,city scrape,Quarto pra relaxar/hospedagem,2024-03-19,,a few days or more,0%,0%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Private room in rental unit,Private room,1,2.0,1.0,1.0,$136.00,1,365,1,1,365,365,t,24,54,84,264,0,0,0,,,,,,,,,,f,1,0,1,0,
28795,28795,city scrape,"Quarto Individual, Casa Guattari",2024-03-17,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Santa Teresa,6.0,7.0,t,,Santa Teresa,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,$180.00,1,365,1,1,365,365,t,0,0,11,190,0,0,0,,,,,,,,,,f,6,0,6,0,
28796,28796,city scrape,"Suíte em Copacabana,5m da praia.",2024-01-03,"Rio de Janeiro, Brazil",within an hour,100%,92%,f,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$443.00,5,30,2,5,30,30,t,17,47,72,162,7,7,0,2024-04-03,2024-11-20,5.0,4.86,5.0,5.0,5.0,5.0,4.86,f,2,0,2,0,0.78
28797,28797,city scrape,Apto quarto e sala,2024-03-24,,a few days or more,0%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,3,,1.0,2.0,$200.00,3,365,3,3,365,365,,25,55,79,259,0,0,0,,,,,,,,,,f,1,0,1,0,
28799,28799,city scrape,Quarto individual ou 2 pessoas. Casa Guattari.,2024-03-17,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Santa Teresa,6.0,7.0,t,,Santa Teresa,Private room in bed and breakfast,Private room,2,3.0,1.0,1.0,$190.00,1,365,1,1,365,365,t,0,0,11,190,0,0,0,,,,,,,,,,f,6,0,6,0,
