,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6348,6348,city scrape,"Atlântica , vista lateral mar , 02 quartos até 04!",2017-11-04,,within a day,100%,75%,f,,1.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,2.0,0.0,3.0,"$1,286.00",3,30,2,5,30,30,t,17,47,48,50,104,9,0,2017-11-19,2024-11-17,4.89,4.93,4.88,4.88,4.95,4.97,4.85,f,1,1,0,0,1.2
6369,6369,city scrape,"Vista para o Cristo, Lagoa e Hipódromo.",2016-08-05,"State of Rio de Janeiro, Brazil",within a day,70%,40%,f,Leblon,1.0,3.0,t,"Leblon, Rio de Janeiro, Brazil",Leblon,Private room in rental unit,Private room,1,1.0,1.0,1.0,$264.00,3,7,3,3,7,7,t,26,56,83,83,0,0,0,,,,,,,,,,f,1,0,1,0,
6370,6370,city scrape,"Ótima suíte com vista pro mar, ótima localização",2017-12-04,"Rio de Janeiro, Brazil",within a day,70%,63%,f,Barra da Tijuca,1.0,1.0,f,,Barra da Tijuca,Private room in condo,Private room,3,1.0,1.0,1.0,$367.00,2,1125,2,2,1125,1125,t,24,54,84,359,93,0,0,2018-06-27,2023-11-20,4.9,4.92,4.72,4.98,4.95,4.94,4.85,f,1,0,1,0,1.17
6372,6372,city scrape,"Natal  é  confraternizar , casa ,piscina.",2017-12-04,"Rio de Janeiro, Brazil",within a day,90%,92%,f,,2.0,2.0,f,"Jacarepagua, Rio de Janeiro, Brazil",Jacarepaguá,Entire home,Entire home/apt,16,3.0,4.0,14.0,"$2,408.00",1,60,1,1,60,60,t,24,54,84,103,32,7,1,2019-12-08,2024-12-25,4.63,4.72,4.53,4.97,4.91,4.69,4.59,f,2,1,1,0,0.52
6386,6386,city scrape,"Quarto no início da Barra, próximo à praia",2014-11-17,"Rio de Janeiro, Brazil",within a day,100%,50%,f,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Private room in rental unit,Private room,1,2.0,1.0,1.0,$536.00,4,5,4,4,5,5,t,28,58,88,363,15,2,0,2019-01-01,2024-09-17,5.0,4.93,5.0,5.0,5.0,4.93,5.0,f,2,0,2,0,0.21
6407,6407,city scrape,Lindo e bucolico apt com vista deslumbrante. Urca,2013-12-05,"Rio de Janeiro, Brazil",within a day,100%,17%,f,,1.0,2.0,t,"Rio de Janeiro, Brazil",Urca,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,$410.00,4,30,4,4,30,30,t,20,34,60,335,13,2,0,2019-01-01,2024-09-15,5.0,4.92,4.92,5.0,5.0,4.85,4.62,f,1,1,0,0,0.18
6427,6427,city scrape,"Quarto Copacabana, esquina com a praia",2016-02-29,"Rio de Janeiro, Brazil",within a day,50%,67%,f,Copacabana,3.0,12.0,f,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$934.00,2,15,2,2,15,15,t,26,56,86,361,1,0,0,2018-02-13,2018-02-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.01
6428,6428,city scrape,Apartamento bem localizado e aconchegante.,2014-03-21,"Rio, Brazil",within a day,60%,14%,f,,1.0,4.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,1.0,$243.00,3,30,3,3,30,30,t,19,49,76,166,7,0,0,2018-01-05,2023-02-21,5.0,5.0,5.0,5.0,5.0,5.0,4.71,f,1,0,1,0,0.08
6438,6438,city scrape,APART HOTEL BARRA PALACE COM VISTA E SOL MANHÃ,2018-01-05,"Rio de Janeiro, Brazil",within a day,75%,44%,f,Barra da Tijuca,1.0,2.0,f,,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,300.00",2,1125,2,2,1125,1125,t,27,57,77,347,24,2,0,2018-02-14,2024-09-22,4.83,4.88,4.83,5.0,5.0,5.0,4.63,f,1,1,0,0,0.29
6439,6439,city scrape,Melhor ponto de Copacabana a 1 quadra da praia.,2018-01-06,"Rio de Janeiro, Brazil",within a day,80%,64%,f,,2.0,3.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$601.00,11,15,2,11,15,15,t,5,11,35,204,1,0,0,2019-10-07,2019-10-07,4.0,2.0,5.0,4.0,2.0,5.0,5.0,t,2,0,2,0,0.02
6440,6440,city scrape,Perto tanto da calma como da agitação!,2018-01-06,"Brasília, Brazil",within a day,100%,,f,,1.0,1.0,t,"Jacarepagua, Rio de Janeiro, Brazil",Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,"$1,200.00",3,30,3,3,30,30,t,0,24,54,329,4,0,0,2020-01-01,2023-01-02,4.75,5.0,5.0,4.5,5.0,4.25,4.5,f,1,1,0,0,0.07
6441,6441,previous scrape,Quarto completo Rio Comprido,2016-05-06,"Rio de Janeiro, Brazil",within a day,60%,71%,f,Rio Comprido,1.0,5.0,f,,Rio Comprido,Private room in tiny home,Private room,2,,1.0,,,1,30,1,1,30,30,t,17,37,59,59,20,4,1,2022-01-03,2024-12-02,5.0,4.85,4.85,5.0,4.95,4.85,4.9,f,1,0,1,0,0.55
6446,6446,city scrape,Apartamento Jotape,2014-10-19,"Rio de Janeiro, Brazil",within a day,100%,100%,f,Leblon,1.0,1.0,t,"Leblon, Rio de Janeiro, Brazil",Leblon,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$750.00,5,30,5,5,30,30,t,24,54,71,346,34,7,0,2018-02-13,2024-11-18,4.97,5.0,4.91,5.0,5.0,4.97,4.76,f,1,1,0,0,0.41
6469,6469,city scrape,Apartamento Flamengo by Dê!,2016-10-27,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Flamengo,1.0,1.0,t,"Flamengo, Rio de Janeiro, Brazil",Flamengo,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,$329.00,4,1125,4,4,1125,1125,t,0,0,8,33,52,0,0,2018-01-27,2023-06-01,4.85,4.88,4.75,4.98,4.98,4.96,4.88,f,1,1,0,0,0.62
6471,6471,city scrape,"Glória, close Lapa and Catete, Best 1 room Ap.",2016-01-06,"Rio de Janeiro, Brazil",within a day,67%,29%,f,Catete,1.0,3.0,t,"Glória, Rio de Janeiro, Brazil",Catete,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$550.00,4,30,1,4,30,30,t,23,51,72,162,18,2,0,2018-04-07,2024-02-18,4.44,4.5,3.72,5.0,5.0,4.78,4.67,f,1,1,0,0,0.22
6480,6480,city scrape,"Barra da Tijuca próximo à praia, shoppings e metro",2017-03-13,"Rio de Janeiro, Brazil",within a day,100%,87%,t,Barra da Tijuca,1.0,1.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,$450.00,3,730,1,3,730,730,t,4,9,9,9,78,28,2,2018-01-02,2024-12-16,4.76,4.81,4.78,4.83,4.81,4.83,4.67,f,1,1,0,0,0.92
6495,6495,city scrape,Apartamento em ótima rua de Copacabana,2017-02-13,"Rio de Janeiro, Brazil",within a day,50%,100%,f,Copacabana,1.0,1.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,$980.00,4,730,4,4,730,730,t,24,49,75,350,0,0,0,,,,,,,,,,f,1,1,0,0,
6506,6506,city scrape,Beachfront | ACs | Secur24h | 130m2 | Copacabana,2015-10-29,"Rio de Janeiro, Brazil",within a day,70%,77%,t,Barra da Tijuca,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,"$3,990.00",2,90,2,4,1125,1125,t,20,47,72,340,130,31,0,2018-07-27,2024-10-30,4.85,4.89,4.8,4.87,4.93,4.95,4.73,f,2,2,0,0,1.66
6524,6524,previous scrape,"Casa na Serra em Ilha de Guaratiba, Rio de Janeiro",2016-12-04,"Rio de Janeiro, Brazil",within a day,50%,82%,f,Barra de Guaratiba,3.0,3.0,f,"Guaratiba, Rio de Janeiro, Brazil",Guaratiba,Entire rental unit,Entire home/apt,4,,1.0,,,1,7,1,1,7,7,t,0,0,0,0,16,6,0,2019-10-06,2024-09-22,4.81,4.75,4.63,5.0,4.94,4.75,4.75,f,3,3,0,0,0.25
6551,6551,city scrape,Studio/Confortável - PRAIA FLAMENGO/RJ,2017-12-27,"Rio de Janeiro, Brazil",within a day,70%,20%,f,Flamengo,1.0,1.0,t,"Flamengo, Rio de Janeiro, Brazil",Flamengo,Entire loft,Entire home/apt,3,1.0,0.0,2.0,$564.00,2,240,2,2,240,240,t,8,38,62,62,6,0,0,2021-02-15,2022-05-15,5.0,5.0,4.83,5.0,5.0,5.0,4.67,f,1,1,0,0,0.13
6560,6560,city scrape,flat de uma suíte na Vila Pan vista maravilhosa,2017-12-29,"Rio de Janeiro, Brazil",within a day,60%,83%,t,Barra da Tijuca,3.0,3.0,f,"Jacarepagua, Rio de Janeiro, Brazil",Jacarepaguá,Entire rental unit,Entire home/apt,4,1.0,1.0,9.0,$401.00,3,30,3,3,30,30,t,21,51,81,81,41,2,0,2018-05-27,2024-07-21,4.68,4.78,4.66,4.83,4.88,4.8,4.76,f,3,3,0,0,0.51
6571,6571,city scrape,Agradável apartamento próximo a praia-Flamengo,2016-06-08,,within a day,100%,100%,f,,1.0,1.0,t,"Flamengo, Rio de Janeiro, Brazil",Flamengo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$886.00,2,1125,1,1,1125,1125,t,27,57,82,171,8,0,0,2022-11-16,2023-08-20,4.75,4.75,4.75,4.88,4.75,4.88,4.13,f,1,1,0,0,0.31
6580,6580,city scrape,Apartamento inteiro com ar condicionado no Recreio,2017-11-06,,within a day,100%,100%,f,Recreio dos Bandeirantes,1.0,1.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$399.00,2,15,1,4,15,15,t,23,53,83,83,21,5,0,2023-02-13,2024-09-15,4.33,4.43,4.29,4.76,4.76,4.1,4.29,t,1,1,0,0,0.92
6585,6585,city scrape,Casa & Piscina em ótima localidade Bairro Nobre RJ,2017-06-21,"Rio de Janeiro, Brazil",within a day,100%,100%,t,Cosme Velho,2.0,2.0,f,"Rio de Janeiro, Brazil",Cosme Velho,Entire home,Entire home/apt,7,1.0,2.0,8.0,"$1,200.00",3,1125,3,3,1125,1125,t,15,45,67,157,21,5,0,2020-01-03,2024-09-23,4.86,4.86,4.57,4.9,4.81,4.71,4.71,f,2,2,0,0,0.35
6596,6596,city scrape,ARENQUE,2014-09-23,"Rio de Janeiro, Brazil",within a day,100%,100%,f,,1.0,1.0,f,,Flamengo,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,$310.00,3,40,5,5,40,40,t,0,0,11,286,13,2,0,2018-02-14,2024-11-20,5.0,5.0,5.0,5.0,5.0,4.92,4.77,f,1,1,0,0,0.16
6614,6614,city scrape,Copacabana: apto inteiro/perto do mar/acessível,2012-08-09,"Florianópolis, Brazil",within a day,100%,29%,f,Copacabana,1.0,3.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$440.00,4,60,5,5,60,60,t,3,3,25,25,34,2,0,2018-02-04,2024-02-14,4.47,4.74,4.53,4.91,4.91,4.97,4.74,f,1,1,0,0,0.4
6628,6628,city scrape,Quarto apto luxo em Copacabana a 1 quadra da praia,2018-01-06,"Rio de Janeiro, Brazil",within a day,80%,64%,f,,2.0,3.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,2.0,$184.00,2,1125,2,2,1125,1125,t,3,9,33,110,129,9,2,2018-03-11,2024-12-23,4.74,4.81,4.81,4.91,4.74,4.94,4.78,f,2,0,2,0,1.56
6629,6629,previous scrape,"Sunny Ipanema Penthouse facing the beach,5*reviews",2011-01-15,"Rio de Janeiro, Brazil",within a day,100%,92%,t,,1.0,2.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,,2.0,,,5,60,2,5,60,60,t,0,0,0,0,138,24,1,2018-03-11,2024-12-01,4.99,4.97,4.93,4.94,4.93,5.0,4.92,f,1,1,0,0,1.67
6635,6635,city scrape,Apartamento aconchegante em Botafogo! Zona Sul!,2017-07-18,Brazil,within a day,100%,33%,f,Botafogo,1.0,2.0,f,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,"$1,100.00",2,1125,2,2,1125,1125,t,3,3,3,3,9,1,0,2018-02-14,2024-02-13,4.89,4.89,4.78,5.0,5.0,5.0,4.67,f,1,1,0,0,0.11
6636,6636,city scrape,"Loft alto padrão, ótima localização e silencioso.",2017-03-10,"Rio de Janeiro, Brazil",within a day,100%,33%,f,,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$900.00,5,730,5,5,730,730,t,1,1,1,1,14,0,0,2018-02-15,2023-04-10,4.79,5.0,5.0,5.0,5.0,4.86,4.71,f,1,1,0,0,0.17
6640,6640,city scrape,"Confortável apartamento em Botafogo, com 1 cama de casal, 1 sofá retrátil, tv a cabo e Wi-Fi grátis, máquina de lavar roupas, fogão, microondas etc. Apartamento todo mobiliado.",2013-03-04,"Rio de Janeiro, Brazil",within a day,50%,25%,f,Copacabana,2.0,4.0,t,,Botafogo,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"$1,000.00",3,25,3,7,25,25,t,0,24,54,329,0,0,0,,,,,,,,,,f,2,2,0,0,
6648,6648,city scrape,Amplio Apartamento en Ipanema.,2017-05-11,"Buenos Aires, Argentina",within a day,89%,69%,f,Ipanema,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,"$1,011.00",3,80,3,3,80,80,t,15,23,50,135,38,7,1,2018-09-30,2024-12-04,4.89,4.89,4.71,4.97,4.95,4.95,4.84,f,1,1,0,0,0.5
6649,6649,city scrape,Geani’s B&B.,2014-05-17,"Rio de Janeiro, Brazil",within a day,50%,,f,Copacabana,1.0,2.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,1,2.0,1.0,1.0,$650.00,5,7,5,5,7,7,t,23,53,83,83,1,0,0,2019-10-07,2019-10-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.02
6651,6651,previous scrape,mini-lar praiano em copa,2015-01-16,"Rio de Janeiro, Brazil",within a day,100%,75%,f,Copacabana,1.0,1.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire loft,Entire home/apt,2,,1.0,,,3,60,1,7,60,60,t,22,49,49,49,86,14,0,2018-10-15,2024-11-01,4.66,4.77,4.6,4.8,4.85,4.93,4.69,f,1,1,0,0,1.14
6653,6653,city scrape,Nice apartment with an amazing view!,2018-01-29,,within a day,50%,22%,f,Centro,1.0,1.0,t,,Glória,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$400.00,5,1125,5,5,1125,1125,t,24,54,84,359,4,1,0,2018-02-12,2024-09-11,4.25,3.5,4.25,4.5,4.5,4.5,4.5,f,1,1,0,0,0.05
6654,6654,city scrape,Quarto na Praia de Botafogo. Localização perfeita!,2018-01-29,"Rio de Janeiro, Brazil",within a day,100%,100%,f,,2.0,2.0,f,"Rio de Janeiro, Brazil",Botafogo,Private room in rental unit,Private room,2,1.5,1.0,1.0,$99.00,1,1125,1,1,1125,1125,t,0,0,0,9,57,0,0,2018-02-06,2022-06-12,4.75,4.89,4.7,4.96,4.89,4.98,4.82,t,1,0,1,0,0.68
6655,6655,city scrape,Entire Home/apt in  Ipanema with 24h security,2018-01-29,"Rio de Janeiro, Brazil",within a day,50%,100%,f,Ipanema,1.0,1.0,t,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Entire home,Entire home/apt,7,2.0,3.0,4.0,"$1,224.00",1,1125,1,1,1125,1125,t,3,33,63,67,36,0,0,2018-02-14,2023-05-01,4.33,4.64,4.33,4.83,4.78,4.94,4.53,t,1,1,0,0,0.43
6674,6674,city scrape,Juntinho a praia c/ surpreendente verde,2014-07-09,"Rio de Janeiro, Brazil",within a day,57%,0%,f,,1.0,5.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire loft,Entire home/apt,3,1.0,1.0,0.0,$800.00,5,1125,5,5,1125,1125,t,28,58,88,88,1,0,0,2022-01-18,2022-01-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.03
6693,6693,previous scrape,Apartamento de 2 quartos com vista em Santa Teresa,2014-11-12,"Rio de Janeiro, Brazil",within a day,50%,13%,f,Santa Teresa,2.0,3.0,t,"Santa Teresa, Rio de Janeiro, Brazil",Santa Teresa,Entire rental unit,Entire home/apt,6,,2.0,,,3,1125,3,3,1125,1125,t,26,56,80,355,3,0,0,2018-02-15,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,4.33,f,2,1,1,0,0.04
6699,6699,city scrape,"Av Atlantica, vista total da praia de Copacabana",2016-02-22,"Rio de Janeiro, Brazil",within a day,67%,33%,f,Leme,2.0,2.0,t,"Copacabana, Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,"$1,114.00",4,60,4,4,60,60,t,22,22,33,295,12,1,0,2018-05-28,2024-09-16,4.92,5.0,4.75,4.75,4.83,4.92,4.92,f,2,2,0,0,0.15
6718,6718,city scrape,Rare 2-bedroom rental apartment in Copacabana,2017-04-10,"Porto Seguro, Brazil",within a day,57%,14%,f,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,4,3.0,2.0,2.0,$665.00,2,1125,2,2,1125,1125,t,0,0,22,52,3,1,0,2022-09-11,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.11
6721,6721,city scrape,Dias de Glória,2011-03-31,Brazil,within a day,100%,68%,f,Glória,2.0,2.0,t,,Glória,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,$700.00,3,30,3,3,30,30,t,28,33,57,57,0,0,0,,,,,,,,,,f,2,2,0,0,
6759,6759,city scrape,2/4 localização privilegiada Ipanema. Home office,2014-07-15,"Salvador, Brazil",within a day,80%,70%,f,Ipanema,2.0,3.0,t,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,$350.00,5,60,5,5,60,60,t,0,0,0,0,15,4,0,2018-03-31,2024-11-21,4.6,4.73,4.27,5.0,4.87,4.93,4.67,f,1,1,0,0,0.18
6760,6760,city scrape,Acomodação individual - 301,2017-11-16,"Rio de Janeiro, Brazil",within a day,63%,88%,t,Botafogo,13.0,13.0,f,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$154.00,1,1125,1,4,1125,1125,t,22,52,72,347,103,24,0,2019-03-06,2024-10-13,4.87,4.93,4.88,4.89,4.85,4.94,4.93,f,13,0,12,1,1.45
6769,6769,city scrape,Acomodação individual - 310,2017-11-16,"Rio de Janeiro, Brazil",within a day,63%,88%,t,Botafogo,13.0,13.0,f,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$156.00,1,1125,1,4,1125,1125,t,23,53,73,344,157,17,0,2018-09-20,2024-09-25,4.92,4.93,4.94,4.9,4.9,4.91,4.96,f,13,0,12,1,2.06
6788,6788,city scrape,Pensionato Feminino 215 segurança individual-WIFI,2017-11-16,"Rio de Janeiro, Brazil",within a day,63%,88%,t,Botafogo,13.0,13.0,f,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Private room in guest suite,Private room,1,1.0,1.0,1.0,$79.00,1,1125,1,1,1125,1125,t,0,0,0,0,40,0,0,2018-09-12,2022-05-02,4.83,4.93,4.85,4.9,4.8,4.93,4.83,f,13,0,12,1,0.52
6792,6792,city scrape,Lindo studio em Botafogo,2013-02-17,"Rio de Janeiro, Brazil",within a day,90%,89%,f,Botafogo,1.0,1.0,t,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$205.00,3,90,3,3,90,90,t,2,2,13,239,109,16,2,2018-05-10,2024-12-23,4.56,4.7,4.56,4.84,4.71,4.94,4.51,f,1,1,0,0,1.35
6804,6804,city scrape,Quarto Inteiro Apartment Ipanema,2016-01-19,"Rio de Janeiro, Brazil",within a day,71%,11%,f,Ipanema,3.0,3.0,f,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Private room in rental unit,Private room,1,1.0,1.0,1.0,$175.00,2,3,2,2,3,3,t,0,0,5,5,11,0,0,2018-10-23,2022-02-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,2,1,0,0.15
6819,6819,city scrape,Cliffside - 134m2 loft with balcony + hotel areas,2013-12-27,"Rio de Janeiro, Brazil",within a day,60%,,f,Joá,2.0,4.0,t,"Joá, Rio de Janeiro, Brazil",Joá,Private room in guesthouse,Private room,4,1.0,1.0,3.0,"$3,000.00",1,1125,1,1,1125,1125,t,29,59,89,364,0,0,0,,,,,,,,,,f,2,1,1,0,
6824,6824,city scrape,"Conforto, requinte e silêncio na Barra",2015-06-08,"Rio de Janeiro, Brazil",within a day,67%,33%,f,Barra da Tijuca,1.0,4.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,$350.00,3,7,3,3,7,7,t,23,53,83,358,17,1,0,2018-06-16,2024-04-22,5.0,5.0,5.0,5.0,5.0,4.71,4.82,f,1,1,0,0,0.21
6827,6827,city scrape,Reveillon Rio Apto / Metrô/Praia. Disponível!,2017-10-10,"Rio de Janeiro, Brazil",within a day,100%,83%,f,,1.0,1.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$607.00,3,1124,3,4,1124,1124,t,16,38,59,334,26,2,0,2018-04-16,2024-02-17,4.5,4.73,4.5,4.77,4.73,4.81,4.38,f,1,1,0,0,0.32
6841,6841,city scrape,Apartamento em Vila Isabel - RJ Português e Libras,2018-05-03,"Rio de Janeiro, Brazil",within a day,90%,57%,f,Vila Isabel,3.0,4.0,t,"Vila Isabel, Rio de Janeiro, Brazil",Vila Isabel,Private room in rental unit,Private room,3,1.0,1.0,2.0,$74.00,5,1125,5,5,1125,1125,t,22,52,76,132,15,3,2,2018-08-21,2024-12-06,4.87,4.73,4.93,5.0,5.0,4.33,4.73,f,3,1,2,0,0.19
6861,6861,city scrape,Recanto charmoso no Jd Botânico,2014-04-08,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Jardim Botânico,1.0,1.0,t,,Jardim Botânico,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$550.00,3,365,1,3,365,365,t,29,59,83,173,0,0,0,,,,,,,,,,f,1,1,0,0,
6874,6874,city scrape,Small's Home   your home,2018-01-27,"Rio de Janeiro, Brazil",within a day,100%,,f,Méier,2.0,2.0,t,"Meier, Rio de Janeiro, Brazil",Méier,Private room in home,Private room,4,1.0,3.0,3.0,$169.00,2,90,1,2,90,90,t,26,55,85,354,0,0,0,,,,,,,,,,f,2,0,2,0,
6883,6883,city scrape,Aptº/Kit-Copa-Rio-P6-3p-4 noites/3 em feriadões,2016-10-29,,within a day,100%,80%,f,Copacabana,2.0,2.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"$1,000.00",3,90,3,3,90,90,t,20,50,73,163,27,2,0,2019-03-17,2024-02-13,4.89,4.93,4.96,5.0,5.0,5.0,4.78,f,2,2,0,0,0.38
6888,6888,city scrape,Small's Home your home.,2018-01-27,"Rio de Janeiro, Brazil",within a day,100%,,f,Méier,2.0,2.0,t,,Méier,Private room in home,Private room,2,1.0,2.0,4.0,$290.00,2,90,2,2,90,90,t,23,51,81,204,0,0,0,,,,,,,,,,f,2,0,2,0,
6890,6890,city scrape,Linda vista para o Mar da Barra da Tijuca!,2015-11-29,"Rio de Janeiro, Brazil",within a day,100%,100%,f,Barra da Tijuca,1.0,3.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,$586.00,3,1125,3,5,1125,1125,t,16,46,72,347,26,7,0,2019-01-01,2024-11-18,4.92,4.92,4.81,5.0,5.0,4.88,4.81,f,1,1,0,0,0.36
6898,6898,city scrape,"BelíssimaVista mar, 03 minutos da praia de Ipanema",2014-02-17,"Rio, Brazil",within a day,90%,40%,f,Ipanema,3.0,11.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$1,990.00",3,30,3,3,30,30,t,17,28,52,142,0,0,0,,,,,,,,,,f,2,2,0,0,
6902,6902,city scrape,Ipanema Açaí,2014-01-30,"Rio de Janeiro, Brazil",within a day,55%,70%,f,Ipanema,59.0,164.0,t,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"$1,553.00",3,1125,2,5,1125,1125,t,3,16,46,135,64,19,2,2021-01-08,2024-12-13,4.48,4.77,4.55,4.75,4.58,4.86,4.5,f,12,12,0,0,1.32
6915,6915,city scrape,5 Restroom Penthouse Blue Ocean,2018-06-16,"Rio de Janeiro, Brazil",within a day,80%,100%,f,,1.0,2.0,t,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire condo,Entire home/apt,12,5.0,4.0,5.0,"$1,999.00",3,45,3,3,45,45,t,22,52,77,77,20,6,0,2019-01-03,2024-09-16,4.9,5.0,4.4,5.0,5.0,5.0,4.8,f,1,1,0,0,0.27
6918,6918,city scrape,ROCK IN RIO 2 min Estrelas  10pessoas Camas extras,2014-12-05,"State of Rio de Janeiro, Brazil",within a day,100%,,f,,1.0,4.0,t,"Jacarepagua, Rio de Janeiro, Brazil",Jacarepaguá,Entire condo,Entire home/apt,10,3.0,3.0,3.0,"$1,800.00",4,30,4,4,1125,1125,t,30,38,38,38,3,0,0,2019-04-15,2019-10-07,4.33,4.33,4.33,4.67,4.67,5.0,4.33,f,1,1,0,0,0.04
